LADcode,LAD_name,2020_0-64_SSP1,2020_65-74_SSP1,2020_75-84_SSP1,2020_85_SSP1,2030_0-64_SSP1,2030_65-74_SSP1,2030_75-84_SSP1,2030_85_SSP1,2050_0-64_SSP1,2050_65-74_SSP1,2050_75-84_SSP1,2050_85_SSP1,2080_0-64_SSP1,2080_65-74_SSP1,2080_75-84_SSP1,2080_85_SSP1,2100_0-64_SSP1,2100_65-74_SSP1,2100_75-84_SSP1,2100_85_SSP1,2020_0-64_SSP2,2020_65-74_SSP2,2020_75-84_SSP2,2020_85_SSP2,2030_0-64_SSP2,2030_65-74_SSP2,2030_75-84_SSP2,2030_85_SSP2,2050_0-64_SSP2,2050_65-74_SSP2,2050_75-84_SSP2,2050_85_SSP2,2080_0-64_SSP2,2080_65-74_SSP2,2080_75-84_SSP2,2080_85_SSP2,2100_0-64_SSP2,2100_65-74_SSP2,2100_75-84_SSP2,2100_85_SSP2,2020_0-64_SSP3,2020_65-74_SSP3,2020_75-84_SSP3,2020_85_SSP3,2030_0-64_SSP3,2030_65-74_SSP3,2030_75-84_SSP3,2030_85_SSP3,2050_0-64_SSP3,2050_65-74_SSP3,2050_75-84_SSP3,2050_85_SSP3,2080_0-64_SSP3,2080_65-74_SSP3,2080_75-84_SSP3,2080_85_SSP3,2100_0-64_SSP3,2100_65-74_SSP3,2100_75-84_SSP3,2100_85_SSP3,2020_0-64_SSP4,2020_65-74_SSP4,2020_75-84_SSP4,2020_85_SSP4,2030_0-64_SSP4,2030_65-74_SSP4,2030_75-84_SSP4,2030_85_SSP4,2050_0-64_SSP4,2050_65-74_SSP4,2050_75-84_SSP4,2050_85_SSP4,2080_0-64_SSP4,2080_65-74_SSP4,2080_75-84_SSP4,2080_85_SSP4,2100_0-64_SSP4,2100_65-74_SSP4,2100_75-84_SSP4,2100_85_SSP4,2020_0-64_SSP5,2020_65-74_SSP5,2020_75-84_SSP5,2020_85_SSP5,2030_0-64_SSP5,2030_65-74_SSP5,2030_75-84_SSP5,2030_85_SSP5,2050_0-64_SSP5,2050_65-74_SSP5,2050_75-84_SSP5,2050_85_SSP5,2080_0-64_SSP5,2080_65-74_SSP5,2080_75-84_SSP5,2080_85_SSP5,2100_0-64_SSP5,2100_65-74_SSP5,2100_75-84_SSP5,2100_85_SSP5
E07000028,Carlisle,0.780838808,0.117880344,0.071974089,0.029306759,0.716386525,0.137126984,0.099453205,0.047033286,0.65000987,0.121916594,0.124276951,0.103796584,0.573275941,0.122066572,0.118076968,0.186580519,0.541781737,0.116626142,0.132553435,0.209038686,0.780838808,0.117880344,0.071974089,0.029306759,0.726377464,0.1361535,0.095866414,0.041602622,0.678390929,0.12221215,0.118261273,0.081135648,0.624441999,0.125658637,0.115383238,0.134516127,0.574835172,0.121451723,0.133195369,0.170517736,0.780838808,0.117880344,0.071974089,0.029306759,0.72417528,0.1411406,0.096347801,0.038336319,0.670477757,0.135289482,0.124574775,0.069657987,0.606732071,0.155061845,0.131189347,0.107016737,0.566825016,0.142246321,0.156990798,0.133937865,0.780838808,0.117880344,0.071974089,0.029306759,0.719954225,0.139349664,0.098116507,0.042579604,0.656211522,0.130601093,0.126441745,0.086745639,0.562917243,0.145128477,0.1351633,0.15679098,0.502700826,0.130874561,0.154968033,0.21145658,0.780838808,0.117880344,0.071974089,0.029306759,0.728209643,0.131550107,0.095235466,0.045004785,0.685650512,0.110952406,0.111108877,0.092288205,0.648099741,0.104249391,0.098548868,0.149102,0.62748377,0.105418609,0.110408193,0.156689427
E07000029,Copeland,0.772641274,0.125720488,0.075282695,0.026355543,0.712447927,0.150915685,0.094424263,0.042212125,0.663336992,0.126630639,0.12114106,0.088891308,0.595168468,0.12895396,0.117111411,0.158766161,0.565379457,0.123869027,0.132183003,0.178568513,0.772641274,0.125720488,0.075282695,0.026355543,0.721888404,0.149795557,0.090987198,0.037328841,0.68898531,0.126404801,0.114896768,0.069713121,0.640984735,0.131306175,0.113285547,0.114423543,0.59481572,0.127924374,0.131797338,0.145462568,0.772641274,0.125720488,0.075282695,0.026355543,0.719177151,0.15511573,0.091343778,0.034363341,0.680028916,0.139314155,0.120624941,0.060031988,0.61982101,0.160712066,0.12796669,0.091500234,0.582531034,0.148376013,0.153909551,0.115183401,0.772641274,0.125720488,0.075282695,0.026355543,0.71557225,0.153197536,0.093053268,0.038176946,0.667899891,0.134934983,0.122712141,0.074452985,0.581239779,0.152004342,0.133057321,0.133698558,0.525358952,0.138812552,0.154282883,0.181545613,0.772641274,0.125720488,0.075282695,0.026355543,0.724217572,0.144879704,0.090483068,0.040419656,0.697507017,0.115204593,0.108279164,0.079009226,0.666927431,0.10955388,0.09721752,0.126301169,0.646889838,0.110989332,0.109237856,0.132882974
E07000030,Eden,0.730475278,0.147559762,0.086211105,0.035753854,0.660245842,0.167668655,0.116805375,0.055280128,0.582183012,0.149977984,0.144884904,0.1229541,0.501918558,0.1464538,0.134125852,0.217501791,0.47023403,0.138801555,0.149211974,0.241752441,0.730475278,0.147559762,0.086211105,0.035753854,0.670975453,0.167039246,0.112967291,0.04901801,0.612041602,0.151814857,0.139387544,0.096755997,0.554729344,0.153215825,0.133356846,0.158697985,0.503598122,0.146061121,0.151619707,0.19872105,0.730475278,0.147559762,0.086211105,0.035753854,0.669441452,0.172500882,0.113098795,0.04495887,0.606360278,0.166265112,0.145447448,0.081927162,0.540585314,0.1861974,0.149570511,0.123646776,0.500419185,0.169285907,0.176953561,0.153341347,0.730475278,0.147559762,0.086211105,0.035753854,0.664608127,0.17027179,0.115153035,0.049967048,0.591163566,0.159938705,0.146917592,0.101980137,0.495602648,0.172293348,0.152060258,0.180043747,0.435954873,0.153046954,0.171340363,0.239657809,0.730475278,0.147559762,0.086211105,0.035753854,0.672217172,0.161929681,0.112602394,0.053250752,0.617515149,0.139072177,0.132015496,0.111397177,0.575678372,0.129157641,0.115669861,0.179494126,0.553669023,0.129912743,0.128863918,0.187554316
E07000031,South Lakeland,0.715133983,0.150274056,0.09397838,0.040613581,0.657222788,0.15755622,0.12381393,0.061407061,0.592257932,0.139153667,0.142867114,0.125721288,0.511214845,0.136009386,0.132533527,0.220242242,0.479134805,0.128803052,0.147478111,0.244584032,0.715133983,0.150274056,0.09397838,0.040613581,0.668588942,0.157070586,0.119739023,0.054601449,0.622745907,0.140772475,0.137247348,0.09923427,0.564867752,0.14218829,0.131562184,0.161381775,0.513136902,0.135492216,0.149727287,0.201643595,0.715133983,0.150274056,0.09397838,0.040613581,0.667350639,0.16243836,0.11995814,0.05025286,0.616773432,0.154830373,0.14369958,0.084696614,0.550326956,0.173913813,0.148361281,0.127397949,0.508964079,0.157799891,0.175516096,0.157719934,0.715133983,0.150274056,0.09397838,0.040613581,0.662016498,0.160185505,0.122113243,0.055684754,0.601027252,0.148831273,0.145176838,0.104964636,0.50422479,0.160748872,0.150879223,0.184147115,0.443211322,0.142569732,0.170050168,0.244168779,0.715133983,0.150274056,0.09397838,0.040613581,0.66954024,0.152065951,0.119278553,0.059115255,0.628417783,0.128517313,0.129627414,0.11343749,0.586476774,0.119261767,0.113563446,0.180698013,0.564731123,0.119900699,0.126548886,0.188819292
E08000001,Bolton,0.82673622,0.096341506,0.056810989,0.020111285,0.792093478,0.102009735,0.073084954,0.032811832,0.747027515,0.09828096,0.086736134,0.067955391,0.685545017,0.102460709,0.085942896,0.126051378,0.658917751,0.099450596,0.098098877,0.143532776,0.82673622,0.096341506,0.056810989,0.020111285,0.800143214,0.100809656,0.070092954,0.028954177,0.769061819,0.097054549,0.081387275,0.052496357,0.726886983,0.102590638,0.081742631,0.088779748,0.686412781,0.101606483,0.096768825,0.115211911,0.82673622,0.096341506,0.056810989,0.020111285,0.797138611,0.105124311,0.070837554,0.026899524,0.759434657,0.108374557,0.08658098,0.045609806,0.705656028,0.128139207,0.094272913,0.071931852,0.673113449,0.119942682,0.115011379,0.09193249,0.82673622,0.096341506,0.056810989,0.020111285,0.794138626,0.103838413,0.072198614,0.029824347,0.749167921,0.105384071,0.088418179,0.057029828,0.670716681,0.122736783,0.099276946,0.107269589,0.618971626,0.114345541,0.117478323,0.14920451,0.82673622,0.096341506,0.056810989,0.020111285,0.802697817,0.096908391,0.069302925,0.031090866,0.7777069,0.087433948,0.07580415,0.059055002,0.751181147,0.083787266,0.068628796,0.096402792,0.734659052,0.085404062,0.0776924,0.102244486
E08000002,Bury,0.816613435,0.100801089,0.060395832,0.022189643,0.785020643,0.104001217,0.074897069,0.036081072,0.745500033,0.094460621,0.086960353,0.073078993,0.679726837,0.097839329,0.085622936,0.136810899,0.651932813,0.094789671,0.097576684,0.155700832,0.816613435,0.100801089,0.060395832,0.022189643,0.793478314,0.102863137,0.071877946,0.031780603,0.768538959,0.093460678,0.081720762,0.056279602,0.723725926,0.098396935,0.081766319,0.096110821,0.68142097,0.09717786,0.096560231,0.124840939,0.816613435,0.100801089,0.060395832,0.022189643,0.790778458,0.107203152,0.07258576,0.029432629,0.760514485,0.104176049,0.086742046,0.048567419,0.705478089,0.122975952,0.094299403,0.077246556,0.67150954,0.1149167,0.114940932,0.098632827,0.816613435,0.100801089,0.060395832,0.022189643,0.787573618,0.105804085,0.073932769,0.032689527,0.749380603,0.101165727,0.088504162,0.060949508,0.667944681,0.117325358,0.098976091,0.115753871,0.613441856,0.108849759,0.116721359,0.160987027,0.816613435,0.100801089,0.060395832,0.022189643,0.795731111,0.098925854,0.071110992,0.034232043,0.775765619,0.084298365,0.076232647,0.063703369,0.745773599,0.080419483,0.068714985,0.105091933,0.728819935,0.081928191,0.077744186,0.111507688
E08000003,Manchester,0.906954408,0.052355216,0.029018301,0.011672075,0.884860452,0.064517508,0.035655096,0.014966944,0.85524844,0.065598511,0.04820118,0.030951869,0.819466459,0.071482466,0.050064336,0.058986739,0.80277192,0.070591968,0.05825609,0.068380021,0.906954408,0.052355216,0.029018301,0.011672075,0.889376998,0.063457017,0.034063928,0.013102057,0.868194372,0.0636847,0.044475635,0.023645292,0.843739919,0.069430405,0.046189197,0.040640479,0.81911864,0.070592206,0.056258038,0.054031116,0.906954408,0.052355216,0.029018301,0.011672075,0.887345868,0.066108034,0.034423989,0.012122109,0.858952937,0.072099841,0.047994657,0.020952566,0.822872634,0.088598976,0.054500125,0.034028265,0.802739801,0.084750061,0.068009046,0.044501091,0.906954408,0.052355216,0.029018301,0.011672075,0.886055142,0.065362551,0.03508669,0.013495617,0.853693266,0.070671072,0.049382433,0.02625323,0.80250153,0.087074744,0.0588858,0.051537926,0.769341238,0.084174796,0.072350808,0.074133158,0.906954408,0.052355216,0.029018301,0.011672075,0.891142741,0.061051685,0.03367921,0.014126364,0.875906463,0.056858731,0.041034991,0.026199816,0.863804735,0.055499033,0.037898468,0.042797764,0.853767448,0.057009192,0.043386777,0.045836584
E08000004,Oldham,0.838420986,0.08924128,0.053118806,0.019218928,0.809236867,0.095258537,0.065448682,0.030055914,0.768122527,0.091782242,0.078124881,0.06197035,0.709559406,0.096340963,0.077968141,0.11613149,0.684180778,0.093804433,0.089292693,0.132722096,0.838420986,0.08924128,0.053118806,0.019218928,0.816773372,0.094041916,0.062718429,0.026466282,0.788781891,0.090393964,0.073128029,0.047696116,0.748873572,0.096010784,0.073823404,0.08129224,0.710550989,0.095533686,0.087816069,0.106099256,0.838420986,0.08924128,0.053118806,0.019218928,0.813733178,0.098192869,0.063480038,0.024593915,0.779441832,0.101122683,0.077960912,0.041474573,0.728213716,0.120329737,0.085474677,0.06598187,0.697478407,0.113109146,0.104693656,0.084718791,0.838420986,0.08924128,0.053118806,0.019218928,0.811044907,0.096982067,0.064679055,0.027293972,0.769897712,0.098446737,0.079684551,0.051971,0.694995824,0.115707596,0.090334879,0.098961701,0.645316584,0.108479058,0.10754544,0.138658917,0.838420986,0.08924128,0.053118806,0.019218928,0.81934819,0.090302438,0.061930463,0.028418909,0.797113276,0.081293658,0.067978364,0.053614702,0.772122562,0.078117489,0.061724271,0.088035678,0.756624443,0.07975984,0.070034498,0.093581219
E08000005,Rochdale,0.835373091,0.09323238,0.051525997,0.019868532,0.805212719,0.099761763,0.0664426,0.028582918,0.763178379,0.094945312,0.07971321,0.062163099,0.705256119,0.099571797,0.079526757,0.115645326,0.679963056,0.096894952,0.091069776,0.132072216,0.835373091,0.09323238,0.051525997,0.019868532,0.812627747,0.098498094,0.063704681,0.025169478,0.783795832,0.093577941,0.074644807,0.047981421,0.744225149,0.099261237,0.075294902,0.081218712,0.705980877,0.098682094,0.089546197,0.105790832,0.835373091,0.09323238,0.051525997,0.019868532,0.80958201,0.102672331,0.064398242,0.023347417,0.774736017,0.104321983,0.079275363,0.041666638,0.72354849,0.123830723,0.086745346,0.065875441,0.692896644,0.116314634,0.106260325,0.084528397,0.835373091,0.09323238,0.051525997,0.019868532,0.807028391,0.101441578,0.065608169,0.025921861,0.765279395,0.101562178,0.081056836,0.052101591,0.690709874,0.119092597,0.091744987,0.098452542,0.641408462,0.111617299,0.10927173,0.137702509,0.835373091,0.09323238,0.051525997,0.019868532,0.815239631,0.094720326,0.062971234,0.027068809,0.791967466,0.084421517,0.069623096,0.053987921,0.767507072,0.081139236,0.063250291,0.088103401,0.751883378,0.08277977,0.071738986,0.093597867
E08000006,Salford,0.858098241,0.077513001,0.046462211,0.017926548,0.839058113,0.083685845,0.052640089,0.024615953,0.809307343,0.078283428,0.065014279,0.047394949,0.760464807,0.083692947,0.06614636,0.089695886,0.7383227,0.082077002,0.076358204,0.103242094,0.858098241,0.077513001,0.046462211,0.017926548,0.84548996,0.082510047,0.050378313,0.021621679,0.826572933,0.076619951,0.060452576,0.036354541,0.793394903,0.082432599,0.06186939,0.062303108,0.760583365,0.082896132,0.074453192,0.082067311,0.858098241,0.077513001,0.046462211,0.017926548,0.842970342,0.086053142,0.050931004,0.020045512,0.817761928,0.085902334,0.064563194,0.031772545,0.773081108,0.103843852,0.071975422,0.051099618,0.746275069,0.098476247,0.089040716,0.066207968,0.858098241,0.077513001,0.046462211,0.017926548,0.840894433,0.084964097,0.051876512,0.022264958,0.810073819,0.083884538,0.066219903,0.03982174,0.745185181,0.100873352,0.076901208,0.077040258,0.701656934,0.095981324,0.093011901,0.109349841,0.858098241,0.077513001,0.046462211,0.017926548,0.847633262,0.079305485,0.04979381,0.023267443,0.834291955,0.06884144,0.056158343,0.040708262,0.814980332,0.066719487,0.051455875,0.066844306,0.801624433,0.068376527,0.058646908,0.071352132
E08000007,Stockport,0.799858907,0.104800919,0.067046551,0.028293624,0.766374403,0.110666505,0.081482546,0.041476546,0.724000303,0.100329846,0.094454033,0.081215818,0.656319948,0.103157025,0.09233344,0.148189587,0.627618695,0.099613097,0.104897221,0.167870987,0.799858907,0.104800919,0.067046551,0.028293624,0.775506025,0.109595602,0.078310001,0.036588372,0.748196206,0.099618084,0.089048717,0.063136993,0.701718302,0.104243628,0.088571874,0.105466197,0.657732533,0.102433548,0.104100157,0.135733762,0.799858907,0.104800919,0.067046551,0.028293624,0.772999369,0.114116149,0.07902215,0.033862332,0.740877524,0.110523479,0.094048913,0.054550084,0.684124137,0.129402699,0.101410409,0.085062755,0.648510732,0.120355738,0.123102446,0.108031084,0.799858907,0.104800919,0.067046551,0.028293624,0.769356785,0.112597562,0.080454749,0.037590904,0.729012766,0.107174212,0.095853333,0.067959688,0.645268484,0.122979643,0.106080296,0.125671577,0.589269452,0.113403059,0.124409184,0.172918305,0.799858907,0.104800919,0.067046551,0.028293624,0.777569159,0.105479105,0.077520872,0.039430863,0.755054241,0.090204192,0.083415177,0.071326391,0.723876489,0.085824439,0.074995922,0.11530315,0.706089415,0.087253112,0.084670357,0.121987115
E08000008,Tameside,0.823279307,0.099610142,0.057803111,0.01930744,0.789732552,0.107788953,0.07264251,0.029835986,0.75324697,0.097501355,0.088533899,0.060717776,0.698883491,0.102770048,0.088680241,0.109666219,0.673541793,0.100058065,0.101525556,0.124874587,0.823279307,0.099610142,0.057803111,0.01930744,0.797441295,0.10651762,0.069664145,0.026376941,0.773631345,0.096096868,0.082910785,0.047361002,0.735953725,0.10221782,0.083786682,0.078041773,0.69786281,0.101689369,0.099621047,0.100826775,0.823279307,0.099610142,0.057803111,0.01930744,0.79428375,0.110908807,0.070295353,0.024512091,0.763717123,0.106925183,0.087886863,0.041470831,0.712809664,0.126941882,0.096069326,0.064179129,0.681312189,0.119111422,0.117484047,0.082092342,0.823279307,0.099610142,0.057803111,0.01930744,0.791644043,0.109566162,0.071657707,0.027132088,0.754616246,0.104138599,0.089895641,0.051349513,0.681573354,0.122332698,0.101787523,0.094306425,0.633112691,0.114771634,0.121294334,0.130821341,0.823279307,0.099610142,0.057803111,0.01930744,0.800182113,0.102534587,0.068974697,0.028308604,0.782823834,0.086856215,0.077479389,0.052840562,0.761596334,0.083874637,0.070680417,0.083848612,0.7454282,0.085606203,0.080107099,0.088858498
E08000009,Trafford,0.826491233,0.089747803,0.057475332,0.026285632,0.796295732,0.098450313,0.068783994,0.036469961,0.749478483,0.094126732,0.08386957,0.072525215,0.684348123,0.097308649,0.082576138,0.13576709,0.657079988,0.094188341,0.094149272,0.154582399,0.826491233,0.089747803,0.057475332,0.026285632,0.804592004,0.09734198,0.066011464,0.032054552,0.772127178,0.093177242,0.078829089,0.05586649,0.728003319,0.097856423,0.078811139,0.095329119,0.686417563,0.096544531,0.093133873,0.123904033,0.826491233,0.089747803,0.057475332,0.026285632,0.802173258,0.10147963,0.066704073,0.029643039,0.764882123,0.103597505,0.083439616,0.048080755,0.710993874,0.121952805,0.090638565,0.076414756,0.677883452,0.113895743,0.110576642,0.097644163,0.826491233,0.089747803,0.057475332,0.026285632,0.798883234,0.100185755,0.067939714,0.032991297,0.753906009,0.10059599,0.085152069,0.060345931,0.673829237,0.116362345,0.095215706,0.114592712,0.620013904,0.107971343,0.11244224,0.159572513,0.826491233,0.089747803,0.057475332,0.026285632,0.806569674,0.093585755,0.065265931,0.034578639,0.778763662,0.084197897,0.073681204,0.063357237,0.7488976,0.080218365,0.066395267,0.104488768,0.732420906,0.081574611,0.075124672,0.11087981
E08000010,Wigan,0.808593631,0.109361593,0.062778782,0.019265994,0.769048189,0.117602096,0.080474406,0.03287531,0.718207706,0.113940508,0.100191,0.067660786,0.658638367,0.118687256,0.09903006,0.123644317,0.631715212,0.11510998,0.112794213,0.140380595,0.808593631,0.109361593,0.062778782,0.019265994,0.77718544,0.11639345,0.077300609,0.029120501,0.740235909,0.1128084,0.094333285,0.052622406,0.698857982,0.119002231,0.094409436,0.08773035,0.657872471,0.117635401,0.111350553,0.113141575,0.808593631,0.109361593,0.062778782,0.019265994,0.774523142,0.12076552,0.077734258,0.026977081,0.730743037,0.124554777,0.099312229,0.045389957,0.676096905,0.146256481,0.10722733,0.070419283,0.643249577,0.136696551,0.130334579,0.089719294,0.808593631,0.109361593,0.062778782,0.019265994,0.771569701,0.119326988,0.079248606,0.029854705,0.720933404,0.121157434,0.101365524,0.056543639,0.64263554,0.140206375,0.112845878,0.104312208,0.591943321,0.13051605,0.133165842,0.144374787,0.808593631,0.109361593,0.062778782,0.019265994,0.779517546,0.112383819,0.076762853,0.031335781,0.749121257,0.102641068,0.088687486,0.059550189,0.724613199,0.0986613,0.080464799,0.096260701,0.706757934,0.100510669,0.090925274,0.101806122
E07000117,Burnley,0.812539361,0.105960414,0.058636977,0.022863248,0.77420106,0.111878893,0.079797596,0.034122451,0.723634345,0.104523678,0.092816344,0.079025633,0.656757996,0.107719197,0.090927916,0.144594891,0.628568798,0.104115981,0.103367754,0.163947467,0.812539361,0.105960414,0.058636977,0.022863248,0.782688843,0.11064131,0.076593023,0.030076824,0.747630132,0.103618948,0.087423075,0.061327845,0.70146405,0.108679375,0.087136809,0.102719766,0.658166785,0.106940232,0.102505251,0.132387733,0.812539361,0.105960414,0.058636977,0.022863248,0.779432084,0.115315364,0.077373828,0.027878724,0.738202038,0.115606556,0.092916221,0.053275185,0.681052822,0.135481675,0.100292574,0.083172929,0.646322597,0.126166217,0.121754039,0.105757147,0.812539361,0.105960414,0.058636977,0.022863248,0.776306814,0.113890637,0.078842154,0.030960395,0.726686295,0.112184348,0.094699155,0.066430203,0.643086791,0.128914628,0.104934487,0.123064094,0.588286631,0.119038909,0.123097754,0.169576707,0.812539361,0.105960414,0.058636977,0.022863248,0.785461261,0.106409569,0.075758062,0.032371108,0.756145225,0.093399994,0.081475749,0.068979032,0.72590133,0.08900416,0.073358028,0.111736482,0.708341561,0.090524853,0.082877529,0.118256057
E07000118,Chorley,0.800365433,0.114679908,0.063764634,0.021190025,0.759115555,0.118755128,0.084742682,0.037386635,0.700594972,0.117447864,0.103602232,0.078354933,0.634955853,0.120627387,0.101093573,0.143323187,0.60666832,0.11640853,0.11469386,0.16222929,0.800365433,0.114679908,0.063764634,0.021190025,0.767825152,0.117640864,0.081452908,0.033081076,0.724454254,0.116760273,0.097871842,0.060913631,0.679021417,0.121974458,0.097113347,0.101890778,0.635439126,0.119691528,0.113865635,0.131003711,0.800365433,0.114679908,0.063764634,0.021190025,0.765417574,0.1220842,0.081903825,0.030594401,0.716225954,0.128732092,0.102807538,0.052234416,0.659029996,0.149772784,0.110102613,0.081094607,0.62450636,0.139227468,0.133359426,0.102906746,0.800365433,0.114679908,0.063764634,0.021190025,0.76203843,0.120572924,0.083482765,0.033905882,0.705098543,0.124925788,0.104770356,0.065205313,0.622095848,0.142518404,0.115170145,0.120215602,0.568227901,0.131410227,0.1348509,0.165510973,0.800365433,0.114679908,0.063764634,0.021190025,0.769890996,0.113561796,0.080887537,0.035659671,0.732196278,0.106341853,0.092157019,0.06930485,0.702965726,0.101379278,0.082984509,0.112670488,0.684454325,0.10295882,0.09356435,0.119022504
